,course_id,course_title,url,level,content_duration,subject
2661,566248,jQuery Fundamentals Powerful Bootcamp for beginners,https://www.udemy.com/jquery-fundamentals-bootcamp-learn-how-to-use-jquery/,All Levels,3.0,Web Development
2662,556248,The Complete HTML & CSS Course - From Novice To Professional,https://www.udemy.com/htmlwebsite/,All Levels,7.5,Web Development
2663,582392,JavaScript Basics Web Development Building Blocks,https://www.udemy.com/javascript-basics-web-development-building-blocks/,Beginner Level,1.5,Web Development
2664,582636,Bootstrap unleash the power faster & easier web development,https://www.udemy.com/bootstrap-3-responsive-design-tutorial-fundamentals/,All Levels,5.5,Web Development
2665,661802,JavaScript Design Patterns: 20 Patterns for Expert Code,https://www.udemy.com/javascript-design-patterns-20-patterns-for-expert-code/,Expert Level,3.5,Web Development
2666,1139400,Fix Google's New 'Not Secure' Warning with Let's Encrypt!,https://www.udemy.com/fix-googles-new-not-secure-warning-with-lets-encrypt/,Beginner Level,1.0,Web Development
2667,729552,JavaScript for Beginners Welcome to learning JavaScript,https://www.udemy.com/javascript-for-beginners-course/,Beginner Level,2.0,Web Development
2668,499632,Benefits of Thinking Mobile First Future of Website Design,https://www.udemy.com/thinking-mobile-websites-smart-design-tutorial/,Beginner Level,1.5,Web Development
2669,959586,Javascript from Beginner to Advanced Level,https://www.udemy.com/javascript-from-beginner-to-advanced-level/,Beginner Level,6.5,Web Development
2670,16151,AJAX Development,https://www.udemy.com/ajax-development/,All Levels,3.0,Web Development
2671,856490,Interaction Design Specialist For Web Developers,https://www.udemy.com/interaction-design-specialist-for-web-developers/,All Levels,2.0,Web Development
2672,861528,PHP Security,https://www.udemy.com/php-security/,All Levels,2.5,Web Development
2673,912996,The Bubble Course - Create Complete Web Apps without Coding,https://www.udemy.com/bubble-course/,Beginner Level,4.5,Web Development
2674,559512,The Complete HTML5 & CSS3 Course Build Professional Websites,https://www.udemy.com/html5css3/,All Levels,4.5,Web Development
2675,922600,CSS Web Development Crash Course,https://www.udemy.com/css-course/,Beginner Level,2.5,Web Development
2676,976284,Mastering DevOps,https://www.udemy.com/mastering-devops/,Intermediate Level,6.0,Web Development
2677,976598,Building Websites Create a fully functional Web contact form,https://www.udemy.com/how-to-create-a-fully-functional-web-contact-form/,Beginner Level,1.5,Web Development
2678,718426,Create a Dynamic User Registration Form from scratch,https://www.udemy.com/create-a-dynamic-user-registration-form-from-scratch/,Beginner Level,3.0,Web Development
2679,304490,A 13 Hour SQL Server 2014 /ASP.NET/CSS/C#/jQuery Course,https://www.udemy.com/learnsqlwithsqlserver2014/,Intermediate Level,14.0,Web Development
2680,15285,HTML Workshop,https://www.udemy.com/html-workshop/,All Levels,2.0,Web Development
2681,477702,Python for Beginners: Python Programming Language | Tutorial,https://www.udemy.com/python-course/,Beginner Level,5.0,Web Development
2682,875882,Creating Animations using HTML5 Canvas,https://www.udemy.com/hmtl5-canvas-animations/,All Levels,1.0,Web Development
2683,861122,Bootstrap 4: Exploring New Features,https://www.udemy.com/bootstrap-40exploring-new-features/,All Levels,1.0,Web Development
2684,309370,Bootstrap 3 -> Profitable WordPress Theme Development!,https://www.udemy.com/bootstrap-wordpress/,All Levels,3.5,Web Development
2685,802268,Intro to Git,https://www.udemy.com/intro-to-git/,Beginner Level,1.0,Web Development
2686,1034520,WordPress Domination #2: Leads & Scarcity,https://www.udemy.com/wordpress-domination-2-leads-and-scarcity/,Beginner Level,1.0,Web Development
2687,1016536,Learn How to Manage & Customize  Web Sites By Drupal CMS,https://www.udemy.com/drupal-course/,All Levels,2.5,Web Development
2688,711592,Using Modern JavaScript Today,https://www.udemy.com/using-modern-javascript/,Intermediate Level,16.5,Web Development
2689,1065250,Up and Running with jQuery,https://www.udemy.com/up-and-running-with-jquery/,All Levels,5.0,Web Development
2690,928858,Learn How To Build A Professional Web Site By Using Joomla,https://www.udemy.com/learn-how-to-build-a-professional-web-site-by-using-joomla/,All Levels,4.0,Web Development
2691,791030,Power up HTML5 with JavaScript,https://www.udemy.com/power-up-html5-with-javascript/,Beginner Level,2.0,Web Development
2692,1241518,Node Package Manager Course: Build and Publish NPM Modules,https://www.udemy.com/node-package-manager-course-build-and-publish-npm-modules/,All Levels,6.5,Web Development
2693,944886,WordPress Look and Feel with Themes,https://www.udemy.com/learn-wordpress-customize-look-and-feel-with-themes/,Beginner Level,1.0,Web Development
2694,758582,PHP with Laravel for beginners - Become a Master in Laravel,https://www.udemy.com/php-with-laravel-for-beginners-become-a-master-in-laravel/,All Levels,29.5,Web Development
2695,1199774,JavaScript 2017: Become Top Rated Web Developer,https://www.udemy.com/become-professional-javascript-developer/,All Levels,3.0,Web Development
2696,390866,The Complete Web Developer Bootcamp - Beginner to Expert,https://www.udemy.com/job-ready-web-developer/,All Levels,21.5,Web Development
2697,1014776,Full-Stack Web Apps with Meteor and React,https://www.udemy.com/meteor-react/,All Levels,31.5,Web Development
2698,929130,Angular 4: From Theory to Practice & FREE E-Book,https://www.udemy.com/angular-2-from-theory-to-practice/,Intermediate Level,15.5,Web Development
2699,746014,The Complete Sass & SCSS Course: From Beginner to Advanced,https://www.udemy.com/sasscourse/,All Levels,4.0,Web Development
2700,11475,Become a Certified Web Developer,https://www.udemy.com/become-a-certified-web-developer/,All Levels,12.0,Web Development
2701,11174,Become a Web Developer from Scratch,https://www.udemy.com/how-to-become-a-web-developer-from-scratch/,All Levels,27.5,Web Development
2702,945978,Ultimate Angular 4 (previously Angular 2) with Bootstrap 4,https://www.udemy.com/ultimate-angular-2/,All Levels,5.5,Web Development
2703,1019276,The Ultimate Beginner's Guide to Django,https://www.udemy.com/the-ultimate-beginners-guide-to-django-python-web-dev-website/,Beginner Level,9.0,Web Development
2704,1252630,React JS - Mastering Redux,https://www.udemy.com/react-js-mastering-redux/,All Levels,5.0,Web Development
2705,1000010,Professional Ruby on Rails Developer with Rails 5,https://www.udemy.com/pro-ruby-on-rails-rails5/,All Levels,20.5,Web Development
2706,937586,"Ruby on Rails 5 - BDD, RSpec and Capybara",https://www.udemy.com/ruby-rails-5-bdd-rspec-capybara/,All Levels,14.5,Web Development
2707,79154,Back to School Web Development and Programming Bundle,https://www.udemy.com/back-to-school-web-development-and-programming-bundle/,Beginner Level,44.5,Web Development
2708,328476,Complete ASP NET MVC Web Development - Newbie to Ninja!,https://www.udemy.com/better-web-development-pro-techniques-for-success/,All Levels,9.0,Web Development
2709,921474,The Complete DevOps Engineer Course 2.0 - Java & Kubernetes,https://www.udemy.com/the-complete-devops-engineer-course-20-java-kubernetes/,All Levels,14.0,Web Development
2710,82778,All about NodeJS,https://www.udemy.com/all-about-nodejs/,All Levels,15.5,Web Development
2711,907386,How To Create A Wordpress Website 2016 | NEW Divi Theme 3.0!,https://www.udemy.com/how-to-create-a-wordpress-website-2016-new-divi-theme-30/,Beginner Level,5.5,Web Development
2712,877124,The Complete jQuery Course - From Beginner to Professional!,https://www.udemy.com/complete-jquery-developer-course-beginner-to-pro/,All Levels,22.5,Web Development
2713,1169378,Build a complete Fiverr clone with Node + Algolia + Paypal,https://www.udemy.com/web-developer-build-fiverr-twitter-and-mvp-with-nodejs/,All Levels,9.0,Web Development
2714,30240,The Ultimate Web Development Course,https://www.udemy.com/build-an-instant-update-database-interface-with-jquery-ajax/,All Levels,12.0,Web Development
2715,836044,React From The Ground Up,https://www.udemy.com/reactjs-from-the-ground-up/,All Levels,12.5,Web Development
2716,405818,Javascript for Beginners Learn by Doing Practical Exercises,https://www.udemy.com/javascript-for-beginners-introduction-learn-fast-easy/,All Levels,3.5,Web Development
2717,665042,8 Beautiful Ruby on Rails Apps in 30 Days & TDD - Immersive ,https://www.udemy.com/8-beautiful-ruby-on-rails-apps-in-30-days/,All Levels,16.0,Web Development
2718,1068590,Wordpress Website Mastery 2017,https://www.udemy.com/wordpress-website-mastery-2017/,Beginner Level,2.5,Web Development
2719,1203894,How To Make an eCommerce Website With Wordpress 2017,https://www.udemy.com/how-to-make-an-ecommerce-website-with-wordpress-2017/,Beginner Level,4.5,Web Development
2720,994634,Mastering ASP.NET MVC 5 From Scratch Using C#,https://www.udemy.com/masteringaspnetmvc5/,All Levels,13.0,Web Development
2721,765916,Start Web Development with GIS Map in JavaScript,https://www.udemy.com/start-web-development-with-gis-map-in-javascript/,All Levels,3.0,Web Development
2722,128950,Learn to Build Websites using Twitter Bootstrap,https://www.udemy.com/learn-to-build-websites-using-twitter-bootstrap/,All Levels,2.5,Web Development
2723,549064,Web Development Tools the Pros Use: Code Productivity Hacks,https://www.udemy.com/web-development-tools/,Beginner Level,4.0,Web Development
2724,400280,WordPress : An Overview,https://www.udemy.com/what-is-wordpress/,Beginner Level,0.6,Web Development
2725,382856,Create Startup Landing Page with Viral Marketing Strategies,https://www.udemy.com/create-startup-landing-page-with-viral-marketing-strategies/,Beginner Level,1.0,Web Development
2726,958982,JavaScript : JavaScript Awesomeness,https://www.udemy.com/javascript-javascript/,Beginner Level,1.0,Web Development
2727,1113036,Mastering CSS 3.0 Selectors,https://www.udemy.com/css3-selectors/,Intermediate Level,2.0,Web Development
2728,226534,WordPress Backup And Restore Fundamentals,https://www.udemy.com/wordpress-backup-and-restore-fundamentals/,Intermediate Level,1.0,Web Development
2729,738726,Learn HTML and CSS to make a Website,https://www.udemy.com/learn-html-and-css-to-make-website/,Beginner Level,6.0,Web Development
2730,64422,1 Hour HTML,https://www.udemy.com/1-hour-html/,Beginner Level,1.0,Web Development
2731,874166,Angular 2 Crash Course with TypeScript,https://www.udemy.com/angular-2-crash-course/,All Levels,4.0,Web Development
2732,1197650,Boost your website speed without any coding!,https://www.udemy.com/boost-your-website-speed-without-any-coding/,All Levels,1.0,Web Development
2733,912946,Professional Rails Code Along,https://www.udemy.com/professional-ruby-on-rails-coding-course/,Intermediate Level,19.0,Web Development
2734,876544,ASP.NET Web API 2 Hands-On,https://www.udemy.com/aspnet-web-api-2-hands-on/,All Levels,1.5,Web Development
2735,1205894,Create a MEAN App by Example - Full Stack Course,https://www.udemy.com/full-stack-course-mean-app/,Intermediate Level,3.5,Web Development
2736,19332,The Original Complete Web Developer Course.,https://www.udemy.com/thecompletewebdeveloper/,Beginner Level,18.0,Web Development
2737,863954,Angular 2 From The Ground Up,https://www.udemy.com/angular-2-from-the-ground-up/,All Levels,11.5,Web Development
2738,789324,Complete Web Development Course + Building 5 Websites!,https://www.udemy.com/creating-5-web-development-projects-in-html5-and-css3/,All Levels,24.5,Web Development
2739,1229274,WP Plugin Development - Build your own plugin!,https://www.udemy.com/wp-plugin-development-build-your-own-plugin/,Beginner Level,4.0,Web Development
2740,906700,Sass: From Beginner to Advanced,https://www.udemy.com/sass-from-beginner-to-advanced/,All Levels,2.0,Web Development
2741,113706,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,All Levels,7.5,Web Development
2742,604044,Wordpress for Beginners - Build a Live Website from Scratch,https://www.udemy.com/wordpress_for_beginners/,Beginner Level,1.5,Web Development
2743,531290,"Essential JavaScript, jQuery and AngularJS Training",https://www.udemy.com/essential-javascript-jquery-angularjs-training/,Intermediate Level,7.0,Web Development
2744,436210,The Pro Ruby on Rails Starter,https://www.udemy.com/pro-rubyonrails-starter/,Beginner Level,2.5,Web Development
2745,617158,Unit Testing AngularJS: Build Bugfree Apps That Always Work!,https://www.udemy.com/unit-testing-angularjs/,All Levels,2.5,Web Development
2746,1121580,WordPress Blog : Create a WordPress Website for Beginners,https://www.udemy.com/wordpress-website-for-beginners/,Beginner Level,2.0,Web Development
2747,782192,Introduction to HTML5 Canvas basics of drawing,https://www.udemy.com/introduction-to-html5-canvas-basics-of-drawing/,Beginner Level,1.0,Web Development
2748,978728,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",https://www.udemy.com/web-development-html5-css3-php-oop-and-mysql-database/,All Levels,25.0,Web Development
2749,65493,Kids Coding - Beginners CSS,https://www.udemy.com/kids-coding-beginners-css/,All Levels,1.0,Web Development
2750,32649,PHP & MySQL - Learn The Easy Way. Master PHP & MySQL Quickly,https://www.udemy.com/learning-php-and-mysql-development-the-easy-way/,All Levels,15.5,Web Development
2751,1225030,Learning Path: Magento: Master and Test Magento 2 with Ease,https://www.udemy.com/learning-path-magento-master-and-test-magento-2-with-ease/,Expert Level,6.0,Web Development
2752,903140,The Complete hapiJS Course - Go From Beginner To Advanced!,https://www.udemy.com/hapijs-course/,All Levels,6.0,Web Development
2753,372518,Ruby On Rails For Web Development,https://www.udemy.com/ruby-on-rails-for-web-development/,Beginner Level,5.0,Web Development
2754,1045862,Create eye-catching WordPress website from scratch,https://www.udemy.com/create-eye-catching-wordpress-website-from-scratch/,Beginner Level,4.5,Web Development
2755,99826,Become A Web Developer And Seller - Build Websites With HTML,https://www.udemy.com/the-ultimate-building-and-selling-websites-course/,Beginner Level,2.5,Web Development
2756,1236746,WordPress Tips and Tricks,https://www.udemy.com/wordpress-tips-and-tricks/,Intermediate Level,2.5,Web Development
2757,1110756,HTML Tutorials : HTML Code for Website Creating,https://www.udemy.com/html-code-for-website/,All Levels,3.0,Web Development
2758,595728,Complete HTML5 and CSS3 Course +1 Start to Finish Project,https://www.udemy.com/complete-html5-and-css3-course-1-start-to-finish-project/,All Levels,8.5,Web Development
2759,1231872,Web Development With HTML CSS BOOTSTRAP JQUERY for Beginners,https://www.udemy.com/web-development-with-html-css-bootstrap-jquery-for-beginners/,Beginner Level,5.0,Web Development
2760,876850,HTML5 Specialist: Comprehensive HTML5 Training,https://www.udemy.com/html5-specialist/,All Levels,5.0,Web Development
2761,113518,CSS and CSS3 For Absolute Beginners,https://www.udemy.com/css-and-css3-for-absolute-beginners/,Beginner Level,5.0,Web Development
2762,1111552,Build a Complete JQuery Plugin (Image Pop-up Dialog),https://www.udemy.com/build-a-complete-jquery-plugin-image-pop-up-dialog/,All Levels,1.0,Web Development
2763,834924,How to create HTML Forms,https://www.udemy.com/how-to-create-html-forms/,Beginner Level,0.6666666666666666,Web Development
2764,764042,ReactJS and Flux: Learn By Building 10 Projects,https://www.udemy.com/reactjs-and-flux-learn-by-building-10-projects/,All Levels,11.0,Web Development
2765,821526,How To Make A Business Website In 1 Day With Wix FAST & EASY,https://www.udemy.com/how-i-make-a-professional-website-in-1-day-or-less-with-wix/,Beginner Level,4.0,Web Development
2766,838418,PHP Date and Time Course by Edwin Diaz,https://www.udemy.com/crash-course-learn-to-create-date-and-time-in-php-easily/,All Levels,1.5,Web Development
2767,342084,Start Your Own Forum Website in 15 Minutes ,https://www.udemy.com/forum-web-development/,All Levels,1.0,Web Development
2768,669536,Hit the ground running with AngularJS with Dion Yang,https://www.udemy.com/hit-the-ground-running-with-angularjs-with-dion-yang/,All Levels,1.5,Web Development
2769,511378,Learn CSS Transition and Animation ,https://www.udemy.com/css-transition-and-animation/,All Levels,1.0,Web Development
2770,553582,Learn JavaScript from scratch,https://www.udemy.com/learn-javascript-from-scratch/,Beginner Level,2.5,Web Development
2771,566920,WordPress for Beginners - Tutorial - From Novice to Know-How,https://www.udemy.com/wordpress-for-beginners-tutorial-from-novice-to-know-how/,Beginner Level,4.0,Web Development
2772,406820,RESTful API with Laravel,https://www.udemy.com/laravel-5-php-framework-agile-and-practical-php-restful-api/,All Levels,6.0,Web Development
2773,636418,Learn Ruby on Rails for Absolute Beginners,https://www.udemy.com/learn-ruby-on-rails-for-absolute-beginners/,All Levels,4.5,Web Development
2774,986442,JavaScript Tutorial,https://www.udemy.com/lets-learn-javascript-by-coding/,All Levels,4.5,Web Development
2775,996320,Shopping Cart Website from Scratch Ecommerce,https://www.udemy.com/shopping-cart/,Beginner Level,4.0,Web Development
2776,936182,Learn By Example: Angular JS,https://www.udemy.com/learn-by-example-angular-js/,All Levels,7.0,Web Development
2777,905850,The Complete front end web developer Bootcamp - 14 projects,https://www.udemy.com/complete-front-end-web-developer-bootcamp/,All Levels,18.5,Web Development
2778,547298,WordPress LMS: E-Learning Website Made Easy,https://www.udemy.com/wordpress-learning-management-system-create-a-learning-site/,All Levels,1.5,Web Development
2779,294794,Create An HTML5 Video Player From Scratch,https://www.udemy.com/html5-video-player/,Beginner Level,1.5,Web Development
2780,615920,In Depth Web Development Made Easy,https://www.udemy.com/in-depth-web-development-from-scratch/,All Levels,6.5,Web Development
2781,955818,Jquery :basics for beginners,https://www.udemy.com/jquery-basics-for-beginners/,All Levels,0.6666666666666666,Web Development
2782,65330,Web Development By Doing: HTML / CSS From Scratch,https://www.udemy.com/web-development-learn-by-doing-html5-css3-from-scratch-introductory/,Beginner Level,1.0,Web Development
2783,173548,Build Your First Website in 1 Week with HTML5 and CSS3,https://www.udemy.com/build-your-first-website-in-1-week/,Beginner Level,3.0,Web Development
2784,1183094,"ASP.NET Core MVC, Quick and Practical",https://www.udemy.com/aspnet-core-mvc-quick-and-practical/,Intermediate Level,2.5,Web Development
2785,738360,Better way towards CSS using Less and Sass,https://www.udemy.com/better-way-towards-css-using-less-and-sass/,All Levels,1.5,Web Development
2786,650328,JavaScript Complete for beginners with real world Apps,https://www.udemy.com/javascript-complete-and-comprehensive/,All Levels,3.5,Web Development
2787,69414,Creating a Responsive HTML Email,https://www.udemy.com/creating-responsive-html-email/,All Levels,1.5,Web Development
2788,500628,Angular 2 Demystified,https://www.udemy.com/introduction-to-angular2/,All Levels,3.5,Web Development
2789,384078,Learn HTML Fast and Easy!,https://www.udemy.com/learn-to-code-html/,Beginner Level,1.5,Web Development
2790,451938,How To Setup a Micro-Blog in 3 Easy Steps,https://www.udemy.com/setup-your-own-micro-blog-in-3-easy-steps/,All Levels,1.0,Web Development
2791,657710,Ruby on Rails for Complete Beginners,https://www.udemy.com/ruby-on-rails-tutorial-for-complete-beginners/,Beginner Level,4.0,Web Development
2792,977516,Wordpress for Non-Technical People,https://www.udemy.com/wordpress-for-non-technical-people/,Beginner Level,4.5,Web Development
2793,997750,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,All Levels,13.0,Web Development
2794,316704,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,Beginner Level,11.0,Web Development
2795,106178,Become a Heroku Rails Ninja: Expert Level Deployment Tools,https://www.udemy.com/become-a-heroku-rails-ninja/,Intermediate Level,8.5,Web Development
2796,1062686,Complete RESPONSIVE Website Design with HTML5 & CSS3,https://www.udemy.com/website_design/,Beginner Level,9.0,Web Development
2797,1082996,Pimcore Developer: Implement a Blog from a Bootstrap Theme,https://www.udemy.com/enterprise-cms-applied-implement-a-website-with-pimcore/,All Levels,4.5,Web Development
2798,629044,Inspirational Web Development - A Beginner Approach -,https://www.udemy.com/inspirational-web-development-level-0/,Beginner Level,3.5,Web Development
2799,476408,"Learn HTML, A practical guide from scratch to HTML 5",https://www.udemy.com/learn-html-a-practical-guide-from-scratch-to-html-5/,All Levels,3.0,Web Development
2800,1124244,JavaScript Tutorial: Learn JavaScript Code for Beginners,https://www.udemy.com/javascript-tutorial-for-beginners/,Beginner Level,1.5,Web Development
2801,217010,Website Secrets: Get a Gorgeous Website on the Cheap,https://www.udemy.com/how-to-get-an-excellent-website-at-a-lower-cost/,All Levels,2.0,Web Development
2802,576694,Ultimate WordPress Plugin Course,https://www.udemy.com/wordpress-plugin-course/,All Levels,9.0,Web Development
2803,527952,PHP for Beginners: How to Build an E-Commerce Store,https://www.udemy.com/php-for-beginners-how-to-build-an-ecommerce-store/,All Levels,14.5,Web Development
2804,745306,"Build Realtime Apps | React Js, Golang & RethinkDB",https://www.udemy.com/realtime-apps-with-reactjs-golang-rethinkdb/,All Levels,3.0,Web Development
2805,941998,"Master Electron: Desktop Apps using HTML, JavaScript & CSS",https://www.udemy.com/master-electron/,Intermediate Level,5.5,Web Development
2806,674608,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/webdevelopercourse/,All Levels,51.0,Web Development
2807,1204208,Mastering Micro Services Using Java Spring Boot,https://www.udemy.com/mastering-micro-services-using-java-sprint-boot/,All Levels,2.0,Web Development
2808,957422,How to Create A Website: An HTML Tutorial and CSS Tutorial,https://www.udemy.com/html-tutorial/,All Levels,32.5,Web Development
2809,511838,The Advanced Web Developer Course,https://www.udemy.com/the-advanced-web-developer-course/,Intermediate Level,10.5,Web Development
2810,621022,Projects in MongoDB - Learn MongoDB Building Projects,https://www.udemy.com/projects-in-mongodb/,All Levels,12.0,Web Development
2811,30318,Learning JavaScript Programming Tutorial. A Definitive Guide,https://www.udemy.com/programming-javascript/,All Levels,9.5,Web Development
2812,1270392,"The Complete JavaScript, HTML and CSS Tutorial For Beginners",https://www.udemy.com/the-complete-javascript-html-and-css-tutorial-for-beginners/,Beginner Level,3.0,Web Development
2813,991094,"Build Modern Responsive Website With HTML5, CSS3 & Bootstrap",https://www.udemy.com/build-modern-responsive-website-with-html5-css3-bootstrap/,All Levels,13.0,Web Development
2814,695656,The Complete JavaScript Course For Web Development Beginners,https://www.udemy.com/javascriptcourse/,All Levels,4.0,Web Development
2815,1174446,Email Marketing: Send Unlimited Emails via Own Mail Server,https://www.udemy.com/email-marketing-send-unlimited-emails-via-own-mail-server/,Beginner Level,1.0,Web Development
2816,1267892,Getting started with JavaScript,https://www.udemy.com/javascript-code/,Beginner Level,1.5,Web Development
2817,1149334,Learn the basics of the Web development: Coding Tactics,https://www.udemy.com/learn-the-basics-of-the-web-development-in-2-hours/,Beginner Level,2.0,Web Development
2818,1109150,RESTful API with Laravel 5.4: Definitive Guide,https://www.udemy.com/restful-api-with-laravel-php-homestead-passport-hateoas/,All Levels,12.5,Web Development
2819,445534,Learn AngularJS Step By Step,https://www.udemy.com/maruti-angularjs/,Intermediate Level,1.5,Web Development
2820,987666,Learn React : The World's Most Lucrative JavaScript Library,https://www.udemy.com/learn-react-the-worlds-most-lucrative-javascript-library/,Beginner Level,9.5,Web Development
2821,1134330,Master Regular Expressions from scratch - All languages,https://www.udemy.com/master-regular-expressions-from-scratch/,All Levels,2.0,Web Development
2822,983534,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,Beginner Level,4.5,Web Development
2823,563248,JavaScript Step by Step how to apply it to your web pages,https://www.udemy.com/javascript-fundamentals-bootcamp-learn-how-to-use-javascript/,All Levels,1.5,Web Development
2824,1140532,Explore JavaScript Beginners Guide to Coding JavaScript,https://www.udemy.com/javascript-beginners-course/,Beginner Level,2.5,Web Development
2825,701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,All Levels,1.0,Web Development
2826,797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,Beginner Level,1.0,Web Development
2827,41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/learn-html5-programming-from-scratch/,All Levels,10.5,Web Development
2828,413494,Getting Started with LESS - Beginner Crash Course,https://www.udemy.com/getting-started-with-less-beginner-crash-course/,Beginner Level,1.5,Web Development
2829,911318,Master ECMAScript 2015 (ES6),https://www.udemy.com/ecmascript2015/,All Levels,2.5,Web Development
2830,197828,Learn to Setup Websites from Scratch,https://www.udemy.com/learn-to-setup-websites-from-scratch/,Beginner Level,3.5,Web Development
2831,576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/,All Levels,3.0,Web Development
2832,984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,Beginner Level,4.5,Web Development
2833,709180,Twitter Integration customize Tweets with developer API,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,All Levels,1.0,Web Development
2834,188692,Build a Responsive Website with a Modern Flat Design,https://www.udemy.com/build-responsive-website-designs-with-html5-and-css/,All Levels,2.0,Web Development
2835,683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,Intermediate Level,11.0,Web Development
2836,429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,Beginner Level,3.0,Web Development
2837,1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,All Levels,13.5,Web Development
2838,1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,Intermediate Level,8.0,Web Development
2839,978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,Beginner Level,2.0,Web Development
2840,1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,Beginner Level,3.0,Web Development
2841,1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,Beginner Level,1.5,Web Development
2842,648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,All Levels,2.5,Web Development
2843,863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,Intermediate Level,6.5,Web Development
2844,752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,Beginner Level,1.5,Web Development
2845,639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,https://www.udemy.com/php-graphic-techniques-captcha-watermark-crop-thumbnail/,All Levels,0.7166666666666667,Web Development
2846,942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,Beginner Level,1.0,Web Development
2847,1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,All Levels,2.5,Web Development
2848,945602,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,All Levels,4.0,Web Development
2849,446608,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,All Levels,3.5,Web Development
2850,866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,Intermediate Level,7.5,Web Development
2851,678150,Laravel Homestead,https://www.udemy.com/laravel-homestead/,Beginner Level,1.0,Web Development
2852,980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,Intermediate Level,4.0,Web Development
2853,17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,Intermediate Level,3.5,Web Development
2854,465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,All Levels,2.0,Web Development
2855,967422,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,All Levels,0.7,Web Development
2856,708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,All Levels,3.0,Web Development
2857,783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,All Levels,3.0,Web Development
2858,551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,Beginner Level,3.5,Web Development
2859,1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,Beginner Level,13.5,Web Development
2860,344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,Intermediate Level,2.5,Web Development
2861,235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,All Levels,1.0,Web Development
2862,598970,What’s New in Bootstrap 4,https://www.udemy.com/bootstrap4/,All Levels,0.6166666666666667,Web Development
